fromType;toType;fromMethod;toMethod;calledFrom
cs+class://NHibernate/Dialect/Schema/SybaseAnywhereTableMetaData;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;String GetConstraintName(DataRow);String GetConstraintName(DataRow);AddForeignKey
cs+class://NHibernate/Dialect/Schema/SybaseAnywhereTableMetaData;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;IForeignKeyMetadata GetForeignKeyMetadata(DataRow);IForeignKeyMetadata GetForeignKeyMetadata(DataRow);AddForeignKey
cs+class://NHibernate/Dialect/Schema/SybaseAnywhereTableMetaData;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;String GetColumnName(DataRow);String GetColumnName(DataRow);AddForeignKey
cs+class://NHibernate/Dialect/Schema/SybaseAnywhereTableMetaData;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;String GetIndexName(DataRow);String GetIndexName(DataRow);AddIndex
cs+class://NHibernate/Dialect/Schema/SybaseAnywhereTableMetaData;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;IIndexMetadata GetIndexMetadata(DataRow);IIndexMetadata GetIndexMetadata(DataRow);AddIndex
cs+class://NHibernate/Dialect/Schema/SybaseAnywhereTableMetaData;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;String GetColumnName(DataRow);String GetColumnName(DataRow);AddIndex
cs+class://NHibernate/Dialect/Schema/SybaseAnywhereTableMetaData;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;String GetColumnName(DataRow);String GetColumnName(DataRow);AddColumn
cs+class://NHibernate/Dialect/Schema/SybaseAnywhereTableMetaData;cs+class://NHibernate/Dialect/Schema/AbstractTableMetadata;IColumnMetadata GetColumnMetadata(DataRow);IColumnMetadata GetColumnMetadata(DataRow);AddColumn
cs+class://NHibernate/Dialect/SybaseASA9Dialect;cs+class://NHibernate/Dialect/Dialect;SqlString GetLimitString(SqlString, SqlString, SqlString);SqlString GetLimitString(SqlString, SqlString, SqlString);GetLimitString
cs+class://NHibernate/Driver/OracleLiteDataClientDriver;cs+class://NHibernate/Driver/ReflectionBasedDriver;Void InitializeParameter(IDbDataParameter, String, SqlType);Void InitializeParameter(IDbDataParameter, String, SqlType);GenerateParameter
cs+class://NHibernate/Exceptions/ReflectionBasedSqlStateExtracter;cs+class://NHibernate/Exceptions/SqlStateExtracter;Int32 ExtractSingleErrorCode(DbException);Int32 ExtractSingleErrorCode(DbException);ExtractErrorCode
cs+class://NHibernate/Exceptions/ReflectionBasedSqlStateExtracter;cs+class://NHibernate/Exceptions/SqlStateExtracter;Int32 ExtractSingleErrorCode(DbException);Int32 ExtractSingleErrorCode(DbException);ExtractErrorCode
cs+class://NHibernate/Exceptions/ReflectionBasedSqlStateExtracter;cs+class://NHibernate/Exceptions/SqlStateExtracter;String ExtractSingleSqlState(DbException);String ExtractSingleSqlState(DbException);ExtractSqlState
cs+class://NHibernate/Exceptions/ReflectionBasedSqlStateExtracter;cs+class://NHibernate/Exceptions/SqlStateExtracter;String ExtractSingleSqlState(DbException);String ExtractSingleSqlState(DbException);ExtractSqlState
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;SqlString ApplyLocks(SqlString, IDictionary, Dialect);SqlString ApplyLocks(SqlString, IDictionary, Dialect);PreprocessSQL
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;UnknownType GetLockModes(IDictionary);UnknownType GetLockModes(IDictionary);LoadSingleRow
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;Object GetResultColumnOrRow(UnknownType, IResultTransformer, IDataReader, ISessionImplementor);Object GetResultColumnOrRow(UnknownType, IResultTransformer, IDataReader, ISessionImplementor);GetRowFromResultSet
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;UnknownType GetResultRow(UnknownType, IDataReader, ISessionImplementor);UnknownType GetResultRow(UnknownType, IDataReader, ISessionImplementor);GetRowFromResultSet
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;UnknownType GetLockModes(IDictionary);UnknownType GetLockModes(IDictionary);DoQuery
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;Boolean UpgradeLocks();Boolean UpgradeLocks();InstanceAlreadyLoaded
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;IList GetResultList(IList, IResultTransformer);IList GetResultList(IList, IResultTransformer);ListIgnoreQueryCache
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;IResultTransformer ResolveResultTransformer(IResultTransformer);IResultTransformer ResolveResultTransformer(IResultTransformer);ListUsingQueryCache
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;IList GetResultList(IList, IResultTransformer);IList GetResultList(IList, IResultTransformer);ListUsingQueryCache
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;IEnumerable GetParameterSpecifications();IEnumerable GetParameterSpecifications();CreateSqlCommand
cs+class://NHibernate/Loader/Hql/QueryLoader;cs+class://NHibernate/Loader/BasicLoader;Void ResetEffectiveExpectedType(IEnumerable, QueryParameters);Void ResetEffectiveExpectedType(IEnumerable, QueryParameters);CreateSqlCommand
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/UpdateStatement;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/AbstractRestrictableStatement;IInternalLogger GetLog();IInternalLogger GetLog();(field initializer)
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/UpdateStatement;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/AbstractRestrictableStatement;Int32 GetWhereClauseParentTokenType();Int32 GetWhereClauseParentTokenType();(field initializer)
cs+class://NHibernate/Linq/Expressions/NhAverageExpression;cs+class://NHibernate/Linq/Expressions/NhAggregatedExpression;Expression CreateNew(Expression);Expression CreateNew(Expression);VisitChildren
cs+class://NHibernate/Linq/Expressions/NhShortCountExpression;cs+class://NHibernate/Linq/Expressions/NhCountExpression;Expression CreateNew(Expression);Expression CreateNew(Expression);VisitChildren
cs+class://NHibernate/Linq/Expressions/NhLongCountExpression;cs+class://NHibernate/Linq/Expressions/NhCountExpression;Expression CreateNew(Expression);Expression CreateNew(Expression);VisitChildren
cs+class://NHibernate/Linq/Expressions/NhDistinctExpression;cs+class://NHibernate/Linq/Expressions/NhAggregatedExpression;Expression CreateNew(Expression);Expression CreateNew(Expression);VisitChildren
cs+class://NHibernate/Linq/Expressions/NhMaxExpression;cs+class://NHibernate/Linq/Expressions/NhAggregatedExpression;Expression CreateNew(Expression);Expression CreateNew(Expression);VisitChildren
cs+class://NHibernate/Linq/Expressions/NhMinExpression;cs+class://NHibernate/Linq/Expressions/NhAggregatedExpression;Expression CreateNew(Expression);Expression CreateNew(Expression);VisitChildren
cs+class://NHibernate/Linq/Expressions/NhSumExpression;cs+class://NHibernate/Linq/Expressions/NhAggregatedExpression;Expression CreateNew(Expression);Expression CreateNew(Expression);VisitChildren
cs+class://NHibernate/Impl/ExpressionQueryImpl;cs+class://NHibernate/Impl/AbstractQueryImpl2;IQueryExpression ExpandParameters(IDictionary);IQueryExpression ExpandParameters(IDictionary);ExecuteUpdate
cs+class://NHibernate/Impl/ExpressionQueryImpl;cs+class://NHibernate/Impl/AbstractQueryImpl2;IQueryExpression ExpandParameters(IDictionary);IQueryExpression ExpandParameters(IDictionary);Enumerable
cs+class://NHibernate/Impl/ExpressionQueryImpl;cs+class://NHibernate/Impl/AbstractQueryImpl2;IQueryExpression ExpandParameters(IDictionary);IQueryExpression ExpandParameters(IDictionary);Enumerable
cs+class://NHibernate/Impl/ExpressionQueryImpl;cs+class://NHibernate/Impl/AbstractQueryImpl2;IQueryExpression ExpandParameters(IDictionary);IQueryExpression ExpandParameters(IDictionary);List
cs+class://NHibernate/Impl/ExpressionQueryImpl;cs+class://NHibernate/Impl/AbstractQueryImpl2;IQueryExpression ExpandParameters(IDictionary);IQueryExpression ExpandParameters(IDictionary);List
cs+class://NHibernate/Impl/ExpressionQueryImpl;cs+class://NHibernate/Impl/AbstractQueryImpl2;IQueryExpression ExpandParameters(IDictionary);IQueryExpression ExpandParameters(IDictionary);List
cs+class://NHibernate/Impl/ExpressionQueryImpl;cs+class://NHibernate/Impl/AbstractQueryImpl2;IQueryExpression ExpandParameters(IDictionary);IQueryExpression ExpandParameters(IDictionary);GetTranslators
cs+class://NHibernate/Linq/GroupJoin/GroupJoinAggregateDetectionVisitor;cs+class://NHibernate/Linq/Visitors/NhExpressionTreeVisitor;Expression VisitNhAggregate(NhAggregatedExpression);Expression VisitNhAggregate(NhAggregatedExpression);VisitExpression
cs+class://NHibernate/Linq/GroupBy/IsNonAggregatingGroupByDetectionVisitor;cs+class://NHibernate/Linq/Visitors/NhExpressionTreeVisitor;Expression VisitNhAggregate(NhAggregatedExpression);Expression VisitNhAggregate(NhAggregatedExpression);VisitExpression
cs+class://NHibernate/Param/NamedParameterSpecification;cs+class://NHibernate/Param/AbstractExplicitParameterSpecification;Int32 GetSkipValue(QueryParameters);Int32 GetSkipValue(QueryParameters);GetPagingValue
cs+class://NHibernate/Param/PositionalParameterSpecification;cs+class://NHibernate/Param/AbstractExplicitParameterSpecification;Int32 GetSkipValue(QueryParameters);Int32 GetSkipValue(QueryParameters);GetPagingValue
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/CollectionFunction;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/MethodNode;Void PrepareSelectColumns(UnknownType);Void PrepareSelectColumns(UnknownType);ResolveCollectionProperty
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/ConstructorNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/SelectExpressionList;IASTNode GetFirstSelectExpression();IASTNode GetFirstSelectExpression();CollectSelectExpressions
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/DeleteStatement;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/AbstractRestrictableStatement;IInternalLogger GetLog();IInternalLogger GetLog();(field initializer)
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/DeleteStatement;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/AbstractRestrictableStatement;Int32 GetWhereClauseParentTokenType();Int32 GetWhereClauseParentTokenType();(field initializer)
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/DotNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromReferenceNode;Void Resolve(Boolean, Boolean, String, IASTNode);Void Resolve(Boolean, Boolean, String, IASTNode);Resolve
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/DotNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromReferenceNode;Void ResolveFirstChild();Void ResolveFirstChild();RecursiveResolve
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/DotNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromReferenceNode;Void Resolve(Boolean, Boolean, String, IASTNode);Void Resolve(Boolean, Boolean, String, IASTNode);RecursiveResolve
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromClause;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/HqlSqlWalkerNode;String ToString();String ToString();ToStringTree
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromClause;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/HqlSqlWalkerNode;String ToString();String ToString();ToStringTree
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/IdentNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromReferenceNode;Void Resolve(Boolean, Boolean, String, IASTNode);Void Resolve(Boolean, Boolean, String, IASTNode);Resolve
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/IdentNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromReferenceNode;Void Resolve(Boolean, Boolean, String, IASTNode);Void Resolve(Boolean, Boolean, String, IASTNode);RecursiveResolve
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/IndexNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromReferenceNode;Void Resolve(Boolean, Boolean, String, IASTNode);Void Resolve(Boolean, Boolean, String, IASTNode);Resolve
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/IndexNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromReferenceNode;Void Resolve(Boolean, Boolean, String, IASTNode);Void Resolve(Boolean, Boolean, String, IASTNode);RecursiveResolve
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/QueryNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/AbstractRestrictableStatement;IInternalLogger GetLog();IInternalLogger GetLog();(field initializer)
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/QueryNode;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/AbstractRestrictableStatement;Int32 GetWhereClauseParentTokenType();Int32 GetWhereClauseParentTokenType();(field initializer)
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/SelectClause;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/SelectExpressionList;IASTNode GetFirstSelectExpression();IASTNode GetFirstSelectExpression();CollectSelectExpressions
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/SelectExpressionImpl;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromReferenceNode;Void Resolve(Boolean, Boolean, String, IASTNode);Void Resolve(Boolean, Boolean, String, IASTNode);Resolve
cs+class://NHibernate/Hql/Ast/ANTLR/Tree/SelectExpressionImpl;cs+class://NHibernate/Hql/Ast/ANTLR/Tree/FromReferenceNode;Void Resolve(Boolean, Boolean, String, IASTNode);Void Resolve(Boolean, Boolean, String, IASTNode);RecursiveResolve
cs+class://NHibernate/Tool/hbm2ddl/SeparatorLineReader;cs+class://NHibernate/Tool/hbm2ddl/ScriptReader;Boolean ReadDashDashComment();Boolean ReadDashDashComment();ReadNextSection
cs+class://NHibernate/Tool/hbm2ddl/SeparatorLineReader;cs+class://NHibernate/Tool/hbm2ddl/ScriptReader;Void ReadSlashStarComment();Void ReadSlashStarComment();ReadNextSection
cs+class://NHibernate/Tool/hbm2ddl/SeparatorLineReader;cs+class://NHibernate/Tool/hbm2ddl/ScriptReader;Boolean ReadNext();Boolean ReadNext();ReadNextSection
cs+class://NHibernate/Tool/hbm2ddl/SqlScriptReader;cs+class://NHibernate/Tool/hbm2ddl/ScriptReader;Boolean ReadNext();Boolean ReadNext();ReadNextSection
cs+class://NHibernate/Type/AbstractDateTimeSpecificKindType;cs+class://NHibernate/Type/DateTimeType;Int32 GetHashCode(Object, UnknownType);Int32 GetHashCode(Object, UnknownType);GetHashCode
cs+class://NHibernate/Type/AbstractDateTimeSpecificKindType;cs+class://NHibernate/Type/DateTimeType;Object Get(IDataReader, Int32);Object Get(IDataReader, Int32);Get
cs+class://NHibernate/Type/AbstractDateTimeSpecificKindType;cs+class://NHibernate/Type/DateTimeType;Object FromStringValue(String);Object FromStringValue(String);StringToObject
cs+class://NHibernate/Type/AbstractDateTimeSpecificKindType;cs+class://NHibernate/Type/DateTimeType;Void Set(IDbCommand, Object, Int32);Void Set(IDbCommand, Object, Int32);NullSafeSet
cs+class://NHibernate/Type/AbstractDateTimeSpecificKindType;cs+class://NHibernate/Type/DateTimeType;Object Get(IDataReader, Int32);Object Get(IDataReader, Int32);NullSafeGet
cs+class://NHibernate/Type/AbstractDateTimeSpecificKindType;cs+class://NHibernate/Type/DateTimeType;Object FromStringValue(String);Object FromStringValue(String);FromXMLString
cs+class://NHibernate/Type/AbstractDateTimeSpecificKindType;cs+class://NHibernate/Type/DateTimeType;Boolean IsEqual(Object, Object);Boolean IsEqual(Object, Object);IsEqual
cs+class://NHibernate/Type/DbTimestampType;cs+class://NHibernate/Type/TimestampType;Object Seed(ISessionImplementor);Object Seed(ISessionImplementor);Next
cs+class://NHibernate/Type/UriType;cs+class://NHibernate/Type/ImmutableType;String ToString(Object);String ToString(Object);ToLoggableString
cs+class://NHibernate/Type/UriType;cs+class://NHibernate/Type/ImmutableType;String ToString(Object);String ToString(Object);NullSafeSet
cs+class://NHibernate/Type/UriType;cs+class://NHibernate/Type/ImmutableType;Void Set(IDbCommand, Object, Int32);Void Set(IDbCommand, Object, Int32);NullSafeSet
cs+class://NHibernate/Type/UriType;cs+class://NHibernate/Type/ImmutableType;Object Get(IDataReader, Int32);Object Get(IDataReader, Int32);NullSafeGet
cs+class://NHibernate/Type/UriType;cs+class://NHibernate/Type/ImmutableType;String ToString(Object);String ToString(Object);NullSafeGet
cs+class://NHibernate/Type/UriType;cs+class://NHibernate/Type/ImmutableType;String ToString(Object);String ToString(Object);ToXMLString
cs+class://NHibernate/Type/UriType;cs+class://NHibernate/Type/ImmutableType;Object FromStringValue(String);Object FromStringValue(String);FromXMLString
cs+class://NHibernate/Type/XDocType;cs+class://NHibernate/Type/MutableType;Object DeepCopyNotNull(Object);Object DeepCopyNotNull(Object);DeepCopy
cs+class://NHibernate/Type/XDocType;cs+class://NHibernate/Type/MutableType;String ToString(Object);String ToString(Object);ToLoggableString
cs+class://NHibernate/Type/XDocType;cs+class://NHibernate/Type/MutableType;String ToString(Object);String ToString(Object);NullSafeSet
cs+class://NHibernate/Type/XDocType;cs+class://NHibernate/Type/MutableType;Void Set(IDbCommand, Object, Int32);Void Set(IDbCommand, Object, Int32);NullSafeSet
cs+class://NHibernate/Type/XDocType;cs+class://NHibernate/Type/MutableType;Object Get(IDataReader, Int32);Object Get(IDataReader, Int32);NullSafeGet
