type;from;to;direct;marker;constants;systemType
II;cs+interface://Raven/Database/Server/Controllers/StreamsController/IOutputWriter;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Server/Controllers/StreamsController/ExcelOutputWriter;cs+interface://Raven/Database/Server/Controllers/StreamsController/IOutputWriter;True;False;False;True
CI;cs+class://Raven/Database/Server/Controllers/StreamsController/JsonOutputWriter;cs+interface://Raven/Database/Server/Controllers/StreamsController/IOutputWriter;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/SuggestionController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/TermsController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/TransactionController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/TransformersController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CI;cs+class://Raven/Database/Server/OwinHttpServer;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/AdminFileSystemController;cs+class://Raven/Database/Server/Controllers/Admin/BaseAdminController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/FilesChangesController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/ConfigController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/FilesController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CI;cs+class://Raven/Database/Server/RavenFS/Controllers/FilesController/ReadFileToDatabase;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/FoldersController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;cs+class://Raven/Database/Server/Controllers/RavenBaseApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/RdcController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/SearchController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/StaticFSController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/StatsController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/StorageController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/SynchronizationController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/FileSystemsController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Infrastructure/LimitedStream;cs+class://System/IO/Stream;True;False;False;False
CI;cs+class://Raven/Database/Server/RavenFS/Notifications/NotificationPublisher;cs+interface://Raven/Database/Server/RavenFS/Notifications/INotificationPublisher;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Notifications/TypeHidingBinder;cs+class://System/Runtime/Serialization/SerializationBinder;True;False;False;False
CI;cs+class://Raven/Database/Server/RavenFS/RavenFileSystem;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Server/RavenFS/Search/IndexSearcherHolder/IndexSearcherHoldingState;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Server/RavenFS/Search/IndexStorage;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Server/RavenFS/Search/RavenQueryParser;cs+class://Lucene/Net/QueryParsers/QueryParser;True;False;False;False
CC;cs+class://Raven/Database/Server/RavenFS/Storage/Exceptions/FileExistsException;cs+class://System/Exception;True;False;False;False
II;cs+interface://Raven/Database/Server/RavenFS/Storage/IStorageActionsAccessor;cs+interface://System/IDisposable;True;False;False;False
II;cs+interface://Raven/Database/Server/RavenFS/Storage/ITransactionalStorage;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Server/RavenFS/Storage/SignatureReadOnlyStream;cs+class://System/IO/Stream;True;False;False;False
CI;cs+class://Raven/Database/Server/RavenFS/Storage/Esent/StorageActionsAccessor;cs+interface://Raven/Database/Server/RavenFS/Storage/IStorageActionsAccessor;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Storage/Esent/TransactionalStorage;cs+class://System/Runtime/ConstrainedExecution/CriticalFinalizerObject;True;False;False;False
CI;cs+class://Raven/Database/Server/RavenFS/Storage/Esent/TransactionalStorage;cs+interface://Raven/Database/Server/RavenFS/Storage/ITransactionalStorage;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Storage/Voron/Impl/Index;cs+class://Raven/Database/Server/RavenFS/Storage/Voron/Impl/TableBase;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Storage/Voron/Impl/Table;cs+class://Raven/Database/Server/RavenFS/Storage/Voron/Impl/TableBase;True;False;False;True
CI;cs+class://Raven/Database/Server/RavenFS/Storage/Voron/Impl/TableStorage;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Server/RavenFS/Storage/Voron/Schema/Updates/SchemaUpdateBase;cs+interface://Raven/Database/Server/RavenFS/Storage/Voron/Schema/ISchemaUpdate;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Storage/Voron/StorageActionsAccessor;cs+class://Raven/Database/Server/RavenFS/Storage/Voron/StorageActionsBase;True;False;False;True
CI;cs+class://Raven/Database/Server/RavenFS/Storage/Voron/StorageActionsAccessor;cs+interface://Raven/Database/Server/RavenFS/Storage/IStorageActionsAccessor;True;False;False;True
