From;To;Source
cs+class://CmdLine/CommandLineArgumentInvalidException;cs+class://CmdLine/CommandLineException;(not implemented)
cs+class://CmdLine/CommandLineException;cs+class://System/Exception;(not implemented)
cs+class://CmdLine/CommandLineHelpException;cs+class://CmdLine/CommandLineException;(not implemented)
cs+class://CmdLine/CommandLineRequiredArgumentMissingException;cs+class://CmdLine/CommandLineException;(not implemented)
cs+class://System/Data/Entity/SqlServer/SqlAzureExecutionStrategy;cs+class://System/Data/Entity/Infrastructure/DbExecutionStrategy;(not implemented)
cs+class://System/Data/Entity/SqlServer/SqlServerMigrationSqlGenerator/HistoryRebuildOperationSequence;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/SqlServer/SqlGen/JoinSymbol;cs+class://System/Data/Entity/SqlServer/SqlGen/Symbol;(not implemented)
cs+class://System/Data/Entity/SqlServer/SqlGen/Sql8ExpressionRewriter;cs+class://System/Data/Entity/Core/Common/CommandTrees/DbExpressionRebinder;(not implemented)
cs+class://System/Data/Entity/SqlServer/SqlGen/SqlWriter;cs+class://System/Data/Entity/Migrations/Utilities/IndentedTextWriter;(not implemented)
cs+class://System/Data/Entity/SqlServer/SqlProviderManifest;cs+class://System/Data/Entity/Core/Common/DbXmlEnabledProviderManifest;(not implemented)
cs+class://System/Data/Entity/SqlServerCompact/SqlCeProviderManifest;cs+class://System/Data/Entity/Core/Common/DbXmlEnabledProviderManifest;(not implemented)
cs+class://System/Data/Entity/SqlServerCompact/SqlGen/JoinSymbol;cs+class://System/Data/Entity/SqlServerCompact/SqlGen/Symbol;(not implemented)
cs+class://System/Data/Entity/SqlServerCompact/SqlGen/SqlWriter;cs+class://System/Data/Entity/Migrations/Utilities/IndentedTextWriter;(not implemented)
