From;To;Source
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/SimplifyConditionalTernaryExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/StringIndexOfIsCultureSpecificIssue/GatherVisitor[1];cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UseMethodAnyIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UseMethodIsInstanceOfTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConstantNullCoalescingConditionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DoubleNegationOperatorIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantAttributeParenthesesIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantBaseQualifierIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantBoolCompareIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantCaseLabelIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantCastIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantCommaInArrayInitializerIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantComparisonWithNullIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantObjectCreationArgumentListIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantExtendsListEntryIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantIfElseBlockIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantNameQualifierIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantObjectOrCollectionInitializerIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantTernaryExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantThisQualifierIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantToStringCallForValueTypesIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantToStringCallIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantUsingDirectiveIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/EmptyConstructorIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/EmptyDestructorIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/EmptyNamespaceIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/EnumUnderlyingTypeIsIntIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/LocalVariableNotUsedIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/PartialTypeWithSinglePartIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantBaseConstructorCallIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantDefaultFieldInitializerIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantOverridenMemberIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UnusedTypeParameterIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DisposeMethodInNonIDisposableTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DuplicatedLinqToListOrArrayIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ExceptionRethrowIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ExplicitConversionInForEachIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/IncorrectCallToObjectGetHashCodeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ResultOfAsyncCallShouldNotBeIgnoredIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UseOfMemberOfNullReference/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DontUseLinqWhenItsVerboseAndInefficientIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertIfStatementToSwitchStatementIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantParamsIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ForCanBeConvertedToForeachIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantEmptyDefaultSwitchBranchIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS0126ReturnMustBeFollowedByAnyExpression/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS0127ReturnMustNotBeFollowedByAnyExpression/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS0152DuplicateCaseLabelValueIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS0759RedundantPartialMethodIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS0029InvalidConversionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/SealedMemberInSealedClassIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertIfToOrExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UnusedAnonymousMethodSignatureIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/EmptyStatementIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantArgumentDefaultValueIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantEmptyFinallyBlockIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/PartialMethodParameterNameMismatchIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ReplaceWithSimpleAssignmentIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/StringCompareToIsCultureSpecificIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/StringCompareIsCultureSpecificIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UseArrayCreationExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/BaseMethodParameterNameMismatchIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantExplicitArraySizeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantUnsafeContextIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ProhibitedModifiersIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RemoveRedundantOrStatementIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AutoAsyncIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/AdditionalOfTypeIssues/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantLambdaParameterTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantLambdaSignatureParenthesesIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertToLambdaExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantArgumentNameIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantCheckBeforeAssignmentIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantLogicalConditionalExpressionOperandIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ForStatementConditionIsTrueIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertToStaticTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/OperatorIsCanBeUsedIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UseIsOperatorIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/FormatStringProblemIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantCatchClauseIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/PossibleMultipleEnumerationIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConditionIsAlwaysTrueOrFalseIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UnusedLabelIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/MemberHidesStaticFromOuterClassIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/MethodOverloadWithOptionalParameterIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DuplicateIfInIfChainIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ReferenceEqualsWithValueTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CompareNonConstrainedGenericWithNullIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantDelegateCreationIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantEnumerableCastCallIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/MissingInterfaceMemberImplementationIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UnmatchedSizeSpecificationInArrayCreationIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantBlockInDifferentBranchesIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/NonReadonlyReferencedInGetHashCodeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ParameterCanBeDeclaredWithBaseTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/SameGuardConditionExpressionInIfelseBranchesIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantExplicitArrayCreationIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ArrayCreationCanBeReplacedWithArrayInitializerIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantAnonymousTypePropertyNameIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/PossibleAssignmentToReadonlyFieldIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ObjectCreationAsStatementIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/NotResolvedInTextIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DelegateSubtractionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UnusedParameterIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/SimplifyLinqExpressionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantExplicitNullableCreationIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantStringToCharArrayCallIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertToAutoPropertyIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/StaticConstructorParameterIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS0183ExpressionIsAlwaysOfProvidedTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/PolymorphicFieldLikeEventInvocationIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConvertTailRecursiveCallToLoopIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/LoopCanBeConvertedToQueryIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/PartOfBodyCanBeConvertedToQueryIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantTypeArgumentsOfMethodIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/PossibleMistakenCallToGetTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantNotNullAttributeInNonNullableTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS0618UsageOfObsoleteMemberIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS0169FieldIsNeverUsedIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/StaticEventSubscriptionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS0659ClassOverrideEqualsWithoutGetHashCode/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CS1729TypeHasNoConstructorWithNArgumentsIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ParameterOnlyAssignedIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CallToObjectEqualsViaBaseIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ConstantConditionIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CheckNamespaceIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/CastExpressionOfIncompatibleTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ExpressionIsNeverOfProvidedTypeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RedundantAssignmentIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/UnreachableCodeIssue/GatherVisitor;cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/ReplaceWithSingleCallToAverageIssue/GatherVisitor[1];cs+class://ICSharpCode/NRefactory/CSharp/GatherVisitorBase[1];(not implemented)
cs+class://AvalonDock/ManagedContentCollection[1];cs+class://System/Collections/ObjectModel/ReadOnlyObservableCollection[1];(not implemented)
cs+class://AvalonDock/DockableFloatingWindow;cs+class://AvalonDock/FloatingWindow;(not implemented)
cs+class://AvalonDock/DocumentFloatingWindow;cs+class://AvalonDock/FloatingWindow;(not implemented)
cs+class://AvalonDock/NavigatorWindowDocumentItem;cs+class://AvalonDock/NavigatorWindowItem;(not implemented)
cs+class://ICSharpCode/AvalonEdit/CodeCompletion/CompletionWindowBase/InputHandler;cs+class://ICSharpCode/AvalonEdit/Editing/TextAreaStackedInputHandler;(not implemented)
cs+class://ICSharpCode/AvalonEdit/CodeCompletion/CompletionWindow;cs+class://ICSharpCode/AvalonEdit/CodeCompletion/CompletionWindowBase;(not implemented)
cs+class://ICSharpCode/AvalonEdit/CodeCompletion/InsightWindow;cs+class://ICSharpCode/AvalonEdit/CodeCompletion/CompletionWindowBase;(not implemented)
cs+class://ICSharpCode/AvalonEdit/CodeCompletion/OverloadInsightWindow;cs+class://ICSharpCode/AvalonEdit/CodeCompletion/InsightWindow;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Document/OffsetChangeMap;cs+class://System/Collections/ObjectModel/Collection[1];(not implemented)
cs+class://ICSharpCode/AvalonEdit/Document/TextAnchorNode;cs+class://System/WeakReference;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Editing/CaretLayer;cs+class://ICSharpCode/AvalonEdit/Rendering/Layer;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Editing/DragDropException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Editing/EmptySelection;cs+class://ICSharpCode/AvalonEdit/Editing/Selection;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Folding/FoldingElementGenerator/FoldingLineElement;cs+class://ICSharpCode/AvalonEdit/Rendering/FormattedTextElement;(not implemented)
